night,dow,checkout,hotel,room,price_jpy,price_thb,under_cap_2800thb,review_score,review_count,free_cancellation,no_prepayment,breakfast_included,area,room_kind,source,url
2026-11-08,Sun,2026-11-09,Wellsquareism Ikebukuro East,One-Bedroom Apartment,16006,3348,no,8.7,41,yes,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/well-square-ikebukuro-east.html?checkin=2026-11-08&checkout=2026-11-09&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-08,Sun,2026-11-09,Centurion Hotel Ikebukuro Station,Standard Semi-Double Room - Non Smoking,16234,3396,no,8.1,1745,yes,yes,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/centurion-ikebukuro.html?checkin=2026-11-08&checkout=2026-11-09&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-08,Sun,2026-11-09,今和Hotel,One-Bedroom Apartment,16364,3423,no,8.7,95,no,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/jin-he-dong-jing-du.html?checkin=2026-11-08&checkout=2026-11-09&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-08,Sun,2026-11-09,Swan Park Ikebukuro,One-Bedroom Apartment,17010,3558,no,8.2,33,no,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/suwanpakuchi-dai.html?checkin=2026-11-08&checkout=2026-11-09&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-08,Sun,2026-11-09,Toyoko Inn Tokyo Yamanote sen Otsuka eki Kita guchi No 2,Single Room - Smoking,18136,3794,no,8.1,384,yes,yes,no,nearby-station,private-room,Booking.com,https://www.booking.com/hotel/jp/toyoko-inn-tokyo-yamanote-sen-otsuka-eki-kita-guchi-no-2.html?checkin=2026-11-08&checkout=2026-11-09&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-08,Sun,2026-11-09,Exquisite business hotel Bella,Double Room with Private Bathroom,18137,3794,no,8.4,220,yes,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/bella-toshima-city1.html?checkin=2026-11-08&checkout=2026-11-09&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-08,Sun,2026-11-09,フクロウ庵101,Apartment,18939,3962,no,9.0,5,yes,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/kopogang-qi-101.html?checkin=2026-11-08&checkout=2026-11-09&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-08,Sun,2026-11-09,Tokyu Stay Ikebukuro,Moderate double Room - Non Smoking,19135,4003,no,8.7,1137,no,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/tokyu-stay-ikebukuro.html?checkin=2026-11-08&checkout=2026-11-09&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-08,Sun,2026-11-09,Ostay Ikebukuro Dairaku Hotel Apartment,One-Bedroom Apartment,19424,4064,no,8.9,29,no,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/ostay-ikebukuro-dairaku-apartment-toshima-city1.html?checkin=2026-11-08&checkout=2026-11-09&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-08,Sun,2026-11-09,"Luce Ikebukuro - Cozy APT Stay in Ikebukuro Tokyo, with Direct Access to Shinjuku & Shibuya",Late Escape Deal,19444,4068,no,8.1,68,no,no,no,nearby-station,private-room,Booking.com,https://www.booking.com/hotel/jp/lucechi-dai.html?checkin=2026-11-08&checkout=2026-11-09&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-08,Sun,2026-11-09,Petit Bali Ikebukuro,Economy Double Room - Smoking,19473,4074,no,8.4,281,yes,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/hoteruputeibarichi-dai-dian-dong-jing.html?checkin=2026-11-08&checkout=2026-11-09&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-08,Sun,2026-11-09,tokyo Japandi apartment ikebukuro,Late Escape Deal,19578,4096,no,8.6,80,no,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/citorine-ikebukuro.html?checkin=2026-11-08&checkout=2026-11-09&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-08,Sun,2026-11-09,"YFhouse池袋ikebukuro-Direct to Ginza, Tokyo Dome, and the Harry Potter Studio Tour Tokyo",Studio with Balcony,20000,4184,no,9.1,8,yes,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/yfhousechi-dai-ikebukuro.html?checkin=2026-11-08&checkout=2026-11-09&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-08,Sun,2026-11-09,Shiratori303 B035,New to Booking.com,20062,4197,no,,0,yes,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/b035po-wei-sanbai-niao-303a.html?checkin=2026-11-08&checkout=2026-11-09&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-08,Sun,2026-11-09,HOTEL VARKIN ANNEX,Superior Queen Room,20161,4218,no,8.6,741,no,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/varkin-annex.html?checkin=2026-11-08&checkout=2026-11-09&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-08,Sun,2026-11-09,桜の川70-36池袋駅8分钟 1DK套房 max5人房 宽敞安静 ikeburuko,Late Escape Deal,20618,4313,no,9.0,33,no,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/chi-dai-yi-8fen-zhong-1dktao-fang-4ren-fang-kuan-chang-an-jing-ikeburuko.html?checkin=2026-11-08&checkout=2026-11-09&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-08,Sun,2026-11-09,Sunshine City Prince Hotel Ikebukuro Tokyo,Semi Double Room - Non-Smoking 17-24th Floor,20645,4319,no,8.5,3151,yes,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/sunshine-city-prince.html?checkin=2026-11-08&checkout=2026-11-09&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-08,Sun,2026-11-09,Dormy Inn Ikebukuro - Natural Hot Spring,Late Escape Deal,20818,4355,no,8.7,1808,yes,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/domiinchi-dai.html?checkin=2026-11-08&checkout=2026-11-09&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-08,Sun,2026-11-09,R&B Hotel Otsuka Eki Kitaguchi - Vacation STAY 40484v,Studio,20990,4391,no,8.3,113,yes,no,no,nearby-station,private-room,Booking.com,https://www.booking.com/hotel/jp/r-b-otsuka-eki-kitaguchi-vacation-stay-40484v.html?checkin=2026-11-08&checkout=2026-11-09&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-08,Sun,2026-11-09,COCOYO Hotel Otsuka,Economy Twin Room,21273,4450,no,8.6,440,yes,no,no,nearby-station,private-room,Booking.com,https://www.booking.com/hotel/jp/cocoyo.html?checkin=2026-11-08&checkout=2026-11-09&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-08,Sun,2026-11-09,R&B Hotel Otsuka Eki Kitaguchi - Vacation STAY 40485v,Studio,21911,4584,no,8.5,29,yes,no,no,nearby-station,private-room,Booking.com,https://www.booking.com/hotel/jp/r-b-otsuka-eki-kitaguchi-vacation-stay-40485v.html?checkin=2026-11-08&checkout=2026-11-09&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-08,Sun,2026-11-09,AM's 502 Movie 5 min to Ikebukuro 13 min to Shinjuku Station 19 min to Shibuya Station with coworking space,One-Bedroom Apartment,22091,4621,no,8.5,4,no,no,no,nearby-station,private-room,Booking.com,https://www.booking.com/hotel/jp/ams-502-movie-5-min-to-ikebukuro-13-min-to-shinjuku-station-19-min-to-shibuya-st.html?checkin=2026-11-08&checkout=2026-11-09&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-08,Sun,2026-11-09,Ciel東池袋,New to Booking.com,22095,4622,no,8.5,16,no,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/cieldong-chi-dai.html?checkin=2026-11-08&checkout=2026-11-09&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-08,Sun,2026-11-09,Sakura Bella Ikebukuro,Double Room,22168,4638,no,8.1,606,yes,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/bella.html?checkin=2026-11-08&checkout=2026-11-09&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-08,Sun,2026-11-09,R&B Hotel Otsuka Eki Kitaguchi - Vacation STAY 14221v,Studio,22182,4640,no,8.2,18,yes,no,no,nearby-station,private-room,Booking.com,https://www.booking.com/hotel/jp/r-b-otsuka-eki-kitaguchi-vacation-stay-14221v.html?checkin=2026-11-08&checkout=2026-11-09&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-08,Sun,2026-11-09,MSTAY池袋one,Three-Bedroom Villa,22848,4780,no,9.1,7,yes,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/mstaychi-dai-one.html?checkin=2026-11-08&checkout=2026-11-09&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-08,Sun,2026-11-09,Rakuyitsu Group Ikebukuro Mizukien 2F 111Tb,Villa,23173,4848,no,9.1,9,yes,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/rui-yue-yuan-2-zui-ji-yi-nochi-dai-yi-tu-bu-8fen-xin-su-made1yi-5fen-46m-mujizhi.html?checkin=2026-11-08&checkout=2026-11-09&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-08,Sun,2026-11-09,Owl inn,Apartment,23564,4930,no,8.0,5,no,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/owl-inn.html?checkin=2026-11-08&checkout=2026-11-09&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-08,Sun,2026-11-09,Reimi Mondo301,Suite,23636,4945,no,8.2,9,no,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/reimi-mondo-tokyo.html?checkin=2026-11-08&checkout=2026-11-09&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-08,Sun,2026-11-09,Ikebukuro 2Room D3,Two-Bedroom Apartment,23809,4981,no,8.7,7,no,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/ikebukuro-2room-d3.html?checkin=2026-11-08&checkout=2026-11-09&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-08,Sun,2026-11-09,别墅A棟 池袋商圈 大塚站7分钟 3个房间 交通便利 最大8人 Ikebukuro center 7 mins to ST Max 8P 直达新宿 涉谷 表参道 池袋 上野 代代木 银座 原宿,Three-Bedroom Villa,25500,5335,no,9.5,4,yes,no,no,nearby-station,private-room,Booking.com,https://www.booking.com/hotel/jp/bie-shu-chi-dai-shang-quan-da-zhong-zhan-7fen-zhong-3ge-fang-jian-jiao-tong-bian.html?checkin=2026-11-08&checkout=2026-11-09&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-08,Sun,2026-11-09,BaliAn Resort Forest Ikebukuro,Comfort Double Room - Smoking,25625,5361,no,9.0,90,yes,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/hoterubarianrizotohuoresutochi-dai-xi-kou-dian.html?checkin=2026-11-08&checkout=2026-11-09&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-08,Sun,2026-11-09,Jr山手线大塚站步行1分钟地处商店街的无敌便利,Two-Bedroom Apartment,26018,5443,no,8.2,18,no,no,no,nearby-station,private-room,Booking.com,https://www.booking.com/hotel/jp/jrshan-shou-xian-da-zhong-zhan-bu-xing-1fen-zhong-di-chu-shang-dian-jie-de-wu-di.html?checkin=2026-11-08&checkout=2026-11-09&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-08,Sun,2026-11-09,Cosmy-2 IC53,One-Bedroom Apartment,26251,5492,no,8.1,8,yes,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/cosmy-2-ic53.html?checkin=2026-11-08&checkout=2026-11-09&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-08,Sun,2026-11-09,池袋4丁目貸切一軒家最大七名,Three-Bedroom Apartment,27636,5781,no,9.1,6,yes,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/ikebukuro-walking-distance-family-villa-max-7-people-whole-rental-wi-fi.html?checkin=2026-11-08&checkout=2026-11-09&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-08,Sun,2026-11-09,"2 Minutes Walk to Ikebukuro Station, Central Tokyo and Very Convenient",One-Bedroom Apartment,27982,5854,no,9.6,16,no,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/2-min-walk-to-ikebukuro-station.html?checkin=2026-11-08&checkout=2026-11-09&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-08,Sun,2026-11-09,OMO5 Tokyo Otsuka by Hoshino Resorts,YAGURA Room,28473,5957,no,8.8,1371,no,no,no,nearby-station,private-room,Booking.com,https://www.booking.com/hotel/jp/xing-ye-rizoto-omo5-da-zhong.html?checkin=2026-11-08&checkout=2026-11-09&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-08,Sun,2026-11-09,Ikebukuro 3-Chome Stay,,30600,6402,no,10.0,0,no,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/chi-dai-3ding-mu-stay.html?checkin=2026-11-08&checkout=2026-11-09&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-08,Sun,2026-11-09,新宿 涉谷 原宿可多线直达 有Wifi 山手线大站池袋车站一戸建,,31091,6504,no,10.0,0,no,no,no,nearby-station,private-room,Booking.com,https://www.booking.com/hotel/jp/xin-su-she-gu-yuan-su-ke-duo-xian-zhi-da-you-wifi-shan-shou-xian-da-zhan-chi-dai.html?checkin=2026-11-08&checkout=2026-11-09&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-08,Sun,2026-11-09,Y's INN Ikefukuro 109T,Villa,31371,6563,no,8.3,3,yes,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/chi-dai-chi-dai-yi-madetu-bu-11fen-xin-su-shibui-gu-qian-cao-yin-zuo-qiu-xie-yua.html?checkin=2026-11-08&checkout=2026-11-09&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-08,Sun,2026-11-09,悠悠之家 池袋商业区 7分钟步行到池袋车站 3层独栋别墅 全新 3房2厅厨卫齐全 免费车库 奈飞影院,Three-Bedroom Villa,31818,6656,no,9.5,2,no,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/you-you-zhi-jia-chi-dai-shang-ye-qu-7fen-zhong-bu-xing-dao-chi-dai-che-zhan-3cen.html?checkin=2026-11-08&checkout=2026-11-09&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-08,Sun,2026-11-09,桜の川65 池袋駅C6口 8分 2-10人丨Ikebukuro JR Line C6 Exit 8 minutes 2-10 people,Late Escape Deal,32073,6710,no,9.5,27,no,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/ying-nochuan-65-ikebukuro-area.html?checkin=2026-11-08&checkout=2026-11-09&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-08,Sun,2026-11-09,SLEEPLAB THE STAY 池袋 -Ikebukuro-,One-Bedroom Family Apartment,32318,6761,no,8.1,12,no,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/sleeplab-the-stay-chi-dai-ikebukuro.html?checkin=2026-11-08&checkout=2026-11-09&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-08,Sun,2026-11-09,Hotel Metropolitan Tokyo Ikebukuro,Moderate Queen - Non-Smoking (6F-7F),33234,6953,no,8.8,3049,yes,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/metropolitan-tokyo.html?checkin=2026-11-08&checkout=2026-11-09&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-08,Sun,2026-11-09,Oasis IKEBUKURO,Late Escape Deal,33840,7079,no,8.0,2,no,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/oasis-ikebukuro.html?checkin=2026-11-08&checkout=2026-11-09&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-08,Sun,2026-11-09,"SCD155 Private House for 9 with Rooftop in Ikebukuro, Direct Access to Tokyo's Core Commercial Districts",Villa,37183,7779,no,8.8,5,yes,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/spacious-villa-in-ikebukuro-suburbs-direct-access-to-tokyos-core-commercial-dist.html?checkin=2026-11-08&checkout=2026-11-09&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-08,Sun,2026-11-09,SCD2 Fully Equipped House for 9 in Ikebukuro,Three-Bedroom Villa,37391,7822,no,8.0,6,yes,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/ikebukuro-commercial-district-premium-homestay.html?checkin=2026-11-08&checkout=2026-11-09&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-08,Sun,2026-11-09,Hotel Bellclassic Tokyo,Comfort Single Room - Non-Smoking,38182,7988,no,8.9,43,yes,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/bellclassic.html?checkin=2026-11-08&checkout=2026-11-09&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-08,Sun,2026-11-09,ixtupinnenn 020T,,38291,8010,no,10.0,0,yes,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/yi-pin-yuan-4ldkhu-jian-108m-riniyuaru-wu-liao-zhu-che-chang-ari-da-xing-wei-she.html?checkin=2026-11-08&checkout=2026-11-09&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-08,Sun,2026-11-09,"9-min walk to Ikebukuro Station, 1-min walk to Kanamecho Station Max 8 guests 70 sqm Free parking Direct access to Shinjuku, Shibuya, Ueno",Two-Bedroom Apartment,40061,8381,no,8.8,6,no,no,no,nearby-station,private-room,Booking.com,https://www.booking.com/hotel/jp/9-min-walk-to-ikebukuro-station-1-min-walk-to-kanamecho-station-max-8-guests-70.html?checkin=2026-11-08&checkout=2026-11-09&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-08,Sun,2026-11-09,Ikebukuro 3 Chome,Villa,57066,11938,no,9.5,2,yes,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/ikebukuro-3-chome.html?checkin=2026-11-08&checkout=2026-11-09&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-08,Sun,2026-11-09,Corpo Okazaki - Vacation STAY 20516,,57539,12037,no,8.0,0,yes,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/corpo-okazaki-vacation-stay-20516.html?checkin=2026-11-08&checkout=2026-11-09&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-08,Sun,2026-11-09,MIMARU Tokyo Ikebukuro,One-Bedroom Japanese Apartment,58140,12163,no,9.1,1045,yes,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/mimarudong-jing-chi-dai.html?checkin=2026-11-08&checkout=2026-11-09&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-08,Sun,2026-11-09,"A spacious home near Ikebukuro Station on the JR Yamanote Line, the world's third-most-used railway station, just a 5 minute walk from the shopping and entertainment district",,60282,12611,no,10.0,0,yes,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/a-spacious-home-near-ikebukuro-station-on-the-jr-yamanote-line-the-worlds-third.html?checkin=2026-11-08&checkout=2026-11-09&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-08,Sun,2026-11-09,Felizstay Ikebukuro,New to Booking.com,61299,12824,no,,0,yes,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/felizstay-ikebukuro.html?checkin=2026-11-08&checkout=2026-11-09&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-08,Sun,2026-11-09,hotel hisoca ikebukuro,Deluxe Twin Room,61473,12860,no,9.3,327,yes,yes,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/hisoca.html?checkin=2026-11-08&checkout=2026-11-09&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-08,Sun,2026-11-09,8路線使用可能！アクセス抜群/池袋駅より徒歩5分/最大11名/Wi-Fi完備/まるごと3LDK,Three-Bedroom Apartment,152753,31956,no,8.6,39,yes,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/8lu-xian-shi-yong-ke-neng-akusesuba-qun-chi-dai-yi-yoritu-bu-5fen-zui-da-11ming.html?checkin=2026-11-08&checkout=2026-11-09&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-09,Mon,2026-11-10,Business Hotel Kankokukan - Vacation STAY 45862v,Apartment,7374,1543,yes,8.0,12,yes,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/business-kankokukan-vacation-stay-45862v.html?checkin=2026-11-09&checkout=2026-11-10&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-09,Mon,2026-11-10,池袋 4 丁目に位置するHanano Sato Lumiere 新宿 銀座 上野 秋葉原など東京主要観光地へのアクセスが非常に良好です 徒歩圏内に 24 時間コンビニ 銭湯がございます,New to Booking.com,8240,1724,yes,8.5,2,no,no,no,nearby-station,private-room,Booking.com,https://www.booking.com/hotel/jp/hanano-sato-lumiere.html?checkin=2026-11-09&checkout=2026-11-10&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-09,Mon,2026-11-10,"7-minute walk from Otsuka Station,Yamanote Line 3-person Shared garden",One-Bedroom Apartment,9000,1883,yes,9.2,8,no,no,no,nearby-station,private-room,Booking.com,https://www.booking.com/hotel/jp/7-minute-walk-from-otsuka-station.html?checkin=2026-11-09&checkout=2026-11-10&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-09,Mon,2026-11-10,雲海池袋 101貸切 要町駅徒歩7分 池袋バスまで6分 高速WiFi スマートロック 最大3名,,9000,1883,yes,10.0,0,no,no,no,nearby-station,private-room,Booking.com,https://www.booking.com/hotel/jp/yun-hai-chi-dai-101dai-qie-yao-ting-yi-tu-bu-7fen-chi-dai-basumade6fen-gao-su-wi.html?checkin=2026-11-09&checkout=2026-11-10&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-09,Mon,2026-11-10,Hotel en ホテル エン-Adult Only-,,10000,2092,yes,9.0,0,yes,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/en-hoteruen.html?checkin=2026-11-09&checkout=2026-11-10&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-09,Mon,2026-11-10,メリス池袋East 402,One-Bedroom Apartment,10162,2126,yes,8.7,16,no,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/merisuchi-dai-east-402.html?checkin=2026-11-09&checkout=2026-11-10&group_adults=2&no_rooms=1&selected_currency=JPY
